"";"A_theta_point";"A_theta_se";"A_z";"A_p_value";"A_duration";"B_theta_point";"B_theta_se";"B_z";"B_p_value";"B_duration";"C_theta_point";"C_theta_se";"C_z";"C_p_value";"C_duration";"D_theta_point";"D_theta_se";"D_z";"D_p_value";"D_duration";"E_theta_point";"E_theta_se";"E_z";"E_p_value";"E_duration";"F_theta_point";"F_theta_se";"F_z";"F_p_value";"F_duration";"G_theta_point";"G_theta_se";"G_z";"G_p_value";"G_duration";"H_theta_point";"H_theta_se";"H_z";"H_p_value";"H_duration";"I_theta_point";"I_theta_se";"I_z";"I_p_value";"I_duration"
"11";-0,00474483055373404;0,0422591730195541;-0,112279304461034;0,91060195067905;0,0140011310577393;0,0215139300585348;0,0125052020399054;1,7203984381765;0,085360040711686;0,298752069473267;-8,06289847944546e-05;0,0401820848500863;-0,00200659037716112;0,998442746932846;12,8597121238708;0,00819017563972205;0,0104930337931131;0,780534571907841;0,435076286374917;0,000208139419555664;-8,06289847944591e-05;0,040592455402128;-0,00198630469617347;0,998415159192013;0,00323081016540527;-0,5762347869973;0,548798310586265;-1,04999373336577;0,293720993935854;0,00176715850830078;0,00500000000000001;0,0507956850013852;0,0984335578871249;0,921588028718619;4,98402118682861;NA;NA;NA;NA;NA;-0,0287069331445948;NA;NA;0,618782549239298;0,00134611129760742
"12";-0,0737718723635664;0,042320382215865;-1,74317594740226;0,0813028855394895;0,00920796394348145;-0,0101792673266889;0,010730330248287;-0,948644365192206;0,34280151874777;0,173820972442627;-0,0606003081104712;0,0437283154579815;-1,38583678506212;0,199170015344189;12,6383128166199;-0,0112356132323844;0,0104707455559472;-1,07304806256158;0,283249552203448;0,000221967697143555;-0,0606003081104712;0,0437283154579815;-1,38583678506212;0,165796747170822;0,00154495239257812;2,43234761762722;1,14892497013288;2,11706393442377;0,0342544220527863;0,00153589248657227;-0,1;0,0850003893940968;-1,17646519872231;0,239409031286808;4,65550684928894;NA;NA;NA;NA;NA;-0,0660078767383713;NA;NA;0,104007687783567;0,00144004821777344
"13";0,0628783316932855;0,044946318738908;1,39896510899022;0,16182344623807;0,0108370780944824;-0,00330951907033778;0,0110318684792652;-0,299996240578659;0,764180023218697;0,115173101425171;0,0510060187930131;0,0458196662789166;1,1131905344427;0,294473283236564;12,9215290546417;-0,00624567138461791;0,0103806146616464;-0,601666817254475;0,547395942268278;0,000206947326660156;0,0510060187930131;0,0458196662789166;1,11319053444269;0,265626607085241;0,00134801864624023;-0,0294893503289611;0,804126857189928;-0,0366725101459906;0,970746127619404;0,00142598152160645;0,11;0,116020777369223;0,948106041816435;0,343075472781615;5,20854306221008;NA;NA;NA;NA;NA;0,131097978057065;NA;NA;0,123560647491916;0,0012049674987793
"14";0,00374029373959854;0,0414445881277054;0,0902480615339541;0,928090092537102;0,0119729042053223;-0,00523832322498089;0,0114821099415953;-0,456216083248294;0,648234601107715;0,349282026290894;0,00660115931589797;0,040473548999766;0,163098109235148;0,87404470399811;12,7289860248566;0,00784562324268458;0,0105533934020833;0,743421849614345;0,457226319926438;0,000349044799804688;0,00660115931589797;0,040473548999766;0,163098109235148;0,870441188476484;0,00133705139160156;0,23485510453083;0,378322829592917;0,620779625653409;0,534744630500608;0,00253605842590332;0,01;0,0448583514772239;0,222923929896919;0,823594711619027;5,60058903694153;NA;NA;NA;NA;NA;-0,035694109694528;NA;NA;0,555931646997771;0,00141811370849609
"15";-0,067949623288501;0,0411807197796026;-1,65003486224049;0,0989358059035845;0,00889301300048828;0,00204569515434348;0,0103760793973208;0,197154924900796;0,843706302956789;0,193176984786987;-0,0687091867385063;0,0310278383838724;-2,21443678700544;0,0540525412656404;12,6155450344086;0,00137474231512537;0,0102733868503211;0,133815881281878;0,893548168698371;0,00023198127746582;-0,0687091867385063;0,0407236188577702;-1,68720729310618;0,0915634995406756;0,00232386589050293;-0,469569336991586;0,527309768585273;-0,890499977368902;0,373197480557562;0,00151586532592773;-0,075;0,0416190030129271;-1,80206142796608;0,0715357414765712;5,37695598602295;NA;NA;NA;NA;NA;-0,0807174179550594;NA;NA;0,152142086303353;0,00121092796325684
"16";0,0191519711319154;0,0471521595885805;0,406173785019036;0,684614914381299;0,0120689868927002;0,00278894159700911;0,0107261473170023;0,260013359371662;0,794853468639431;0,122108936309814;0,000658610992226394;0,0540114945749163;0,0121939042311238;0,990536939534599;12,8623628616333;0,00538888344721234;0,0101233020340999;0,53232467322027;0,594501146413567;0,000195980072021484;0,000658610992226403;0,0540114945749163;0,012193904231124;0,99027091318377;0,00128507614135742;-0,631216435816732;0,600961983523034;-1,0503433713333;0,293560271336369;0,00136590003967285;0,12;0,102560065056912;1,17004605967645;0,241982433680124;4,42328310012817;NA;NA;NA;NA;NA;0,128327627432782;NA;NA;0,0733951323639388;0,00129795074462891
"17";0,0195360996164467;0,0392276252184499;0,498018921809681;0,618470705518112;0,0106348991394043;0,00469304653642861;0,0112465382047859;0,417288097988365;0,676467693090698;0,384800910949707;0,0208332371738639;0,028797589060535;0,723436851955579;0,487786696665233;13,0924909114838;0,00870489614874419;0,0106291278413547;0,818966172828977;0,412805713611555;0,000222921371459961;0,0208332371738639;0,038738952563894;0,537785247019847;0,590725318282219;0,00132894515991211;-0,0150273757137297;0,438180938574964;-0,0342949096841164;0,972641983967288;0,00159192085266113;0,015;0,0398131114002663;0,376760305146603;0,706351742460876;4,99152207374573;NA;NA;NA;NA;NA;0,0466103063763538;NA;NA;0,472303289762384;0,00122499465942383
"18";-0,012610202189559;0,0441371775242359;-0,285704770828056;0,775104250356788;0,0123410224914551;-0,00298268654218219;0,0111941963265273;-0,26644936851018;0,789893148342847;0,17595100402832;-0,0214456008448882;0,0501190787380105;-0,427892957829326;0,678785768180693;13,0131349563599;0,00131441894077571;0,0105277243772965;0,124853092051908;0,900639854811964;0,000210046768188477;-0,0214456008448882;0,0501190787380105;-0,427892957829326;0,668729054397468;0,00135207176208496;-0,615716752316104;0,678233424526182;-0,907824253495392;0,363971082220626;0,00276398658752441;-0,04;0,22950056181876;-0,174291512330103;0,861636369335786;4,68522596359253;NA;NA;NA;NA;NA;-0,020865518978498;NA;NA;0,644346853205617;0,00149321556091309
"19";-0,042324296491136;0,046572486642123;-0,908783265458179;0,363464541695835;0,0104789733886719;-0,0117050082921648;0,0106341577649862;-1,10069913864776;0,271027621268145;0,09592604637146;-0,0277664613056985;0,0554848221320053;-0,500433456191652;0,628778008649739;12,8919520378113;-0,0115132139661149;0,0106122054574629;-1,0849030403966;0,277964601253491;0,000200986862182617;-0,0277664613056985;0,0554848221320053;-0,500433456191652;0,616769900741405;0,00166606903076172;2,1057680710255;0,639404153342932;3,29332873428508;0,000990086400614931;0,00374293327331543;-0,19;0,217861104423763;-0,87211528878707;0,383145486331901;4,54179096221924;NA;NA;NA;NA;NA;-0,157026148107713;NA;NA;0,213266072975827;0,00153899192810059
"20";0,0436035128886248;0,0398153067935556;1,09514446578828;0,273453350758071;0,0137999057769775;-0,000587527317422707;0,0107499489967268;-0,0546539632515091;0,956414146509697;0,103772878646851;0,0460376309458643;0,0345610693534398;1,33206616019485;0,215583876400888;13,0406868457794;-0,00195820420981869;0,0104613992720496;-0,1871837752193;0,851516545505582;0,000208854675292969;0,0460376309458643;0,0388935467002387;1,18368302332227;0,236538561654539;0,00146889686584473;-0,466503336453433;0,666625389686658;-0,699798333022853;0,484053255948862;0,00132012367248535;0,045;0,0400561704679206;1,12342242092361;0,261258131896235;5,07391810417175;NA;NA;NA;NA;NA;0,0884847271038625;NA;NA;0,279020239804769;0,00125694274902344
"21";0,000810425071062644;0,0474042581768588;0,0170960395169366;0,986359998459388;0,0126290321350098;0,0227610632616123;0,0118839130041559;1,915283564736;0,055456350424678;0,200835943222046;0,010576036546983;0,0600374625942494;0,17615728730008;0,864070411671891;14,0163481235504;0,0213206001193461;0,0104437046903584;2,04147864684735;0,0412032741978459;0,000230073928833008;0,010576036546983;0,0600374625942494;0,17615728730008;0,860170375773802;0,00124883651733398;-0,543130079443626;1,09935149689025;-0,494045881576536;0,621273776745905;0,00132107734680176;0,04;0,147465819573153;0,271249297740872;0,786199299545398;4,79131412506104;NA;NA;NA;NA;NA;0,0184351044526267;NA;NA;0,753349389267486;0,00414204597473145
"22";0,0374435686438624;0,0406472000993846;0,921184449416216;0,356954135675704;0,0151538848876953;0,00769149538508;0,0108208539242608;0,710802995670732;0,477206324022247;0,216453075408936;0,0404311624313685;0,0423496443039068;0,954698984983887;0,364667586629252;12,8380389213562;0,0050096050323624;0,0104159805967612;0,480953760025254;0,630549362923085;0,000208854675292969;0,0404311624313685;0,0423496443039068;0,954698984983887;0,339729943324138;0,00130414962768555;0,818325702641428;0,511994665216749;1,59830904155026;0,10997421617994;0,00161290168762207;2,00936105613651e-17;0,0596934202676268;3,36613490587041e-16;1;4,56110692024231;NA;NA;NA;NA;NA;0,102596351413443;NA;NA;0,317781034462181;0,00600504875183105
"23";0,0704648396337172;0,040727257154228;1,73016413471886;0,0836009542203317;0,0130739212036133;0,022451038609083;0,0105701927020378;2,12399520443509;0,0336705445778606;0,104254007339478;0,07286885435949;0,0367348758168706;1,98364232188379;0,0785973305313287;12,848748922348;0,0228137357059023;0,0104364638695841;2,18596413411541;0,0288182294239766;0,000206947326660156;0,07286885435949;0,0395707368640065;1,84148338227614;0,0655507536062595;0,00139617919921875;-0,0397111378668194;0,512031338520507;-0,0775560690905425;0,9381811888587;0,00142002105712891;0,0850000000000001;0,0455958833229883;1,86420338428108;0,0622931483025521;5,83860397338867;NA;NA;NA;NA;NA;0,103538445915908;NA;NA;0,132786293873046;0,00147199630737305
"24";0,0118702816856874;0,0404268702459799;0,293623563077277;0,769045568328252;0,0116889476776123;0,0018875981463995;0,0104385232314232;0,180829999086196;0,856501015400577;0,179308891296387;0,00936907594620604;0,0419402375876847;0,22339110327208;0,828219218504559;12,7855539321899;0,00269480142114701;0,0103129389649925;0,261302954501581;0,793858888337868;0,00026392936706543;0,00936907594620605;0,0419402375876847;0,22339110327208;0,823231127951717;0,00129199028015137;0,0936853483438805;0,443784899637241;0,211105308946881;0,832805097645473;0,00216007232666016;0;0,231656276236336;0;1;5,34757018089294;NA;NA;NA;NA;NA;0,0977910153377236;NA;NA;0,34127198379348;0,00114893913269043
"25";0,0105194451563794;0,0393513748521369;0,267320905455179;0,789222092044052;0,0129709243774414;-0,00745454723630487;0,0114572713737651;-0,650638969185484;0,515279568568151;0,276217937469482;0,011432862089275;0,0270423298440419;0,422776519449709;0,682380381090767;13,0078208446503;-0,000566604767670967;0,0103588263823531;-0,0546977762496547;0,956379241008068;0,000349044799804688;0,011432862089275;0,039010600380108;0,293070652024746;0,769468148640212;0,00181388854980469;-1,48738586458426;0,946707618006494;-1,57111428734068;0,1161561045135;0,00192499160766602;0,01;0,0394026941522928;0,253789752582646;0,799657990571182;5,03985786437988;NA;NA;NA;NA;NA;0,0301117363058097;NA;NA;0,71557702242583;0,0011451244354248
"26";-0,00742608441315038;0,0410980611814886;-0,180691842867158;0,856609461845747;0,0107779502868652;-0,00243473342138269;0,011211650400541;-0,217161018619098;0,828082862392773;0,176670074462891;-0,00862867465703371;0,031609580262383;-0,272976565503537;0,791031518075361;13,0051591396332;0,00683066990699381;0,0106438380895616;0,64174876106887;0,521036323482891;0,00018310546875;-0,0086286746570337;0,0406584624842673;-0,212223338754449;0,831932799723255;0,00130510330200195;0,385466473932267;0,584349826261287;0,659650190021463;0,509478337974386;0,00135493278503418;0,00500000000000003;0,0437457103067909;0,114296921113745;0,90900242310155;4,79607486724854;NA;NA;NA;NA;NA;0,0229710955071562;NA;NA;0,664540696851417;0,00150203704833984
"27";0,0159717483345568;0,0390605510366458;0,408897158659447;0,68261513427037;0,0123059749603271;0,010472253594165;0,0111270140205944;0,941155783104294;0,346625032361902;0,161338090896606;0,0174216264942611;0,0359625740948173;0,484437694819286;0,639646498931671;12,9340169429779;0,0025604739940922;0,0106059633151939;0,24141833400688;0,809230904439744;0,000235080718994141;0,017421626494261;0,038482253684437;0,452718456593583;0,650751487636035;0,00143194198608398;-0,495565236250101;0,499267672961863;-0,992584265090111;0,320912595964866;0,0015418529510498;-0,00499999999999999;0,0633175203891413;-0,0789670847700705;0,937058803827994;5,85210204124451;NA;NA;NA;NA;NA;0,0950153745142227;NA;NA;0,459256095709197;0,00194716453552246
"28";0,000865050758789502;0,0389004517519277;0,0222375504610081;0,98225846405297;0,0122280120849609;-0,0137847260289483;0,0103871541979462;-1,32709361642806;0,184477716724678;0,104005098342896;-0,00188865769451268;0,0390983466821552;-0,0483053084025846;0,962527899682456;13,1103608608246;-0,01352773509711;0,0103003384869684;-1,3133291798347;0,18907205002006;0,000207901000976562;-0,00188865769451267;0,0390983466821552;-0,0483053084025843;0,961472924001061;0,0013740062713623;0,596558482010094;0,748339901810634;0,797175829548445;0,425348921477254;0,00142598152160645;-0,01;0,072978127621672;-0,137027357728898;0,891009170732096;4,80334091186523;NA;NA;NA;NA;NA;0,000424749231455024;NA;NA;1;0,00128293037414551
"29";-0,00694352514737252;0,04189978848944;-0,165717427168457;0,868379330791678;0,0107660293579102;-0,000216408762337755;0,0103747757180394;-0,0208591268109506;0,983358031603335;0,336259126663208;-0,00405728222347772;0,0339719583178662;-0,119430330907475;0,907557850571604;12,87135887146;-0,000103724724464315;0,0103259031829516;-0,0100450994577954;0,99198530501695;0,000221014022827148;-0,00405728222347772;0,0408814311823864;-0,0992451121727311;0,92094365730234;0,00148105621337891;0,0251416554278642;0,561374963756104;0,0447858509037238;0,964278003119976;0,00149321556091309;2,61189086596637e-17;0,0425878750055622;6,13294480089752e-16;1;4,83247208595276;NA;NA;NA;NA;NA;-0,0422565164687557;NA;NA;0,385410411070616;0,00181293487548828
"30";-0,00549368719614056;0,0400551932081553;-0,137152932145189;0,890909913941718;0,00992417335510254;-0,00298858004628172;0,0108173395293326;-0,276276808930496;0,78233546677402;0,557487010955811;-0,00606658261115843;0,0228043586491832;-0,266027328568423;0,796212156461183;13,1036670207977;-0,00241094691423418;0,010414306084544;-0,231503366106389;0,816923770686545;0,000211954116821289;-0,00606658261115843;0,0398132397197464;-0,152376009936954;0,87889037741325;0,00147104263305664;-0,0739320949709493;0,522244437254242;-0,141566074613749;0,88742276552508;0,00141811370849609;-0,00499999999999997;0,0398696905702791;-0,125408547909003;0,900200121288747;4,71283006668091;NA;NA;NA;NA;NA;-0,00300811816150504;NA;NA;0,89530509712756;0,00122785568237305
"31";-0,00721772831121056;0,042258300919731;-0,17080024880604;0,864380833430051;0,0137629508972168;-0,00171148126293333;0,0104253024182404;-0,164166102264704;0,869600385498878;0,456722021102905;-0,00192974210224492;0,0375301986628607;-0,0514183822894219;0,960115272299573;12,7983231544495;-7,62930639758075e-05;0,0102692454532576;-0,00742927650556894;0,994072349506926;0,000281810760498047;-0,00192974210224493;0,0405258731389297;-0,0476175330172267;0,962021058552488;0,00164604187011719;-1,90806512552051;1,00921734330747;-1,89063846174827;0,0586726223183247;0,00161910057067871;0,01;0,0469390899817798;0,213042050961825;0,831294163554544;5,83516001701355;NA;NA;NA;NA;NA;-0,0272906547597571;NA;NA;0,517944631422353;0,00150609016418457
"32";0,0445554132006137;0,0417763960295979;1,06652122813674;0,286188087802268;0,0127081871032715;-0,0150401160459964;0,0111135806334795;-1,35330966157642;0,175956723908363;0,369838953018188;0,0480232883520587;0,0372339180404715;1,28977262881278;0,229284589424202;13,1146838665009;-0,0155433060038849;0,0103529729139835;-1,50133745476055;0,133268302077516;0,00020599365234375;0,0480232883520587;0,0404330503089862;1,18772360692722;0,234942320022752;0,00134491920471191;-0,0761006880695219;0,696567503963304;-0,109250988075853;0,913003419665392;0,00200104713439941;0,05;0,0424405908460457;1,17811743435374;0,238749792479476;5,2526330947876;NA;NA;NA;NA;NA;0,102036446331574;NA;NA;0,384068183892432;0,00148606300354004
"33";0,05271646177313;0,0413300008481858;1,27550110552306;0,202131933097856;0,0103769302368164;-0,00705217130415335;0,0108710214315349;-0,648712850817887;0,516523996501738;0,164790153503418;0,05773885581658;0,0333432306037224;1,73165151579925;0,11738035977878;12,8412129878998;-0,00591045076624099;0,0103690085643612;-0,570011176049706;0,568670117976431;0,000211000442504883;0,05773885581658;0,0396284938208369;1,45700354087696;0,145115402804192;0,0015718936920166;-0,143172367576259;0,540694710130988;-0,264793357311698;0,791168654397205;0,00146198272705078;0,0700000000000001;0,0465825761430938;1,50270778895894;0,132914413292607;4,99511790275574;NA;NA;NA;NA;NA;0,0514094704785054;NA;NA;0,370005981900101;0,00150799751281738
"34";-0,0185763032389823;0,0425586031566474;-0,436487616160889;0,662482982258747;0,012164831161499;0,00285366757117849;0,0108990726293915;0,261826640505451;0,793455099185954;0,234795093536377;-0,0219432324997021;0,046897740398057;-0,467895303983798;0,650982704322737;13,3137218952179;0,00363805480107807;0,0106080365958334;0,342952700833161;0,731634043758173;0,000222921371459961;-0,0219432324997021;0,046897740398057;-0,467895303983798;0,639859461873284;0,00133800506591797;-1,1036518164442;1,08937809020035;-1,01310263752525;0,311011138605885;0,00146579742431641;-0,02;0,0625420634552025;-0,319784779955743;0,749131486103558;5,03517699241638;NA;NA;NA;NA;NA;-0,100076747034828;NA;NA;0,346987841912732;0,00148606300354004
"35";0,0138489923849331;0,0416484084503486;0,332521527237787;0,739495487215069;0,0125548839569092;-0,00587825765897865;0,0105575797438566;-0,556780796507756;0,577677205913759;0,226726055145264;0,00915646685209304;0,046873435581151;0,195344478990465;0,849462225558884;12,8783371448517;-0,00605242623505956;0,0104572015149733;-0,578780682995668;0,562737166892057;0,000204086303710938;0,00915646685209304;0,046873435581151;0,195344478990465;0,845123278523404;0,00111699104309082;0,374488828228896;0,554347136878686;0,6755493143475;0,499326831370562;0,00119805335998535;0,02;0,0532319225353121;0,375714403077078;0,707129229015934;5,73263382911682;NA;NA;NA;NA;NA;-0,0804652020159274;NA;NA;0,38202058193313;0,00132513046264648
"36";0,000417222793579589;0,0425029298303466;0,00981633019758786;0,992167827476936;0,0152249336242676;-0,00866762083942886;0,0106435751767339;-0,814352385876474;0,41544310718636;0,195862054824829;0,0146231069958351;0,0447196619103622;0,326995025703597;0,751148595439341;13,1861932277679;-0,00875784830939149;0,010279431773932;-0,85197786239516;0,394226379079334;0,000238180160522461;0,0146231069958351;0,0447196619103622;0,326995025703597;0,743671647507598;0,00174403190612793;2,01108278464661;1,30930572639945;1,53599174287355;0,124540405495811;0,00151419639587402;-0,0599999999999999;0,0746762043334343;-0,803468796192371;0,421703825282572;4,63322806358337;NA;NA;NA;NA;NA;-0,0664814032146956;NA;NA;0,238677585644785;0,00138187408447266
"37";-0,0408808641883019;0,040134228165447;-1,01860347282068;0,308391254911329;0,0123710632324219;0,000437999974299691;0,0102768904609592;0,0426198932414049;0,966004537384087;0,0823829174041748;-0,0427761342222287;0,0358399435334751;-1,19353241118461;0,263171844820026;12,8770258426666;-4,39272509042397e-06;0,0101586429263423;-0,000432412589188783;0,999654984681941;0,000208854675292969;-0,0427761342222287;0,0392545511099362;-1,08971146052416;0,27584026613326;0,00143885612487793;-0,254454725573873;0,432320551196752;-0,588578833158615;0,556143836516244;0,00156402587890625;-0,035;0,0433476809658196;-0,807424969921646;0,419421685724147;4,9769299030304;NA;NA;NA;NA;NA;-0,136621193479255;NA;NA;0,460225376202728;0,00121712684631348
"38";-0,0370541422801896;0,0404820396003335;-0,915323008574012;0,360022083627038;0,010638952255249;-0,00204723871570507;0,010845323103971;-0,188766963978738;0,850275465227686;0,12785792350769;-0,0409082532963021;0,0363622372602097;-1,12502025118974;0,28968740342001;13,1900491714478;-8,02157939119842e-05;0,0103905683681219;-0,0077200583327169;0,993840345833069;0,000242948532104492;-0,0409082532963021;0,039240884181451;-1,04249061023042;0,297184276579351;0,00209593772888184;0,122352532632571;0,530159584969206;0,230784345131999;0,817482343741094;0,00146913528442383;-0,045;0,0450487384807089;-0,99891809443832;0,317834370039587;4,62616896629333;NA;NA;NA;NA;NA;-0,0392102056765132;NA;NA;0,535981016571645;0,00134611129760742
